"id","state","city","city_ibge_code","confirmed","confirmed_per_100k_inhabitants","date","death_rate","deaths","estimated_population_2019","update_source"
8071,"ES","Boa Esperança","3201001",37,"246.05972","2020-05-22","0.0811",3,15037,""
8072,"ES","Bom Jesus do Norte","3201100",23,"231.48148","2020-05-22","0",0,9936,""
8073,"ES","Brejetuba","3201159",4,"32.24766","2020-05-22","0",0,12404,""
8074,"ES","Cachoeiro de Itapemirim","3201209",157,"75.12968","2020-05-22","0.0255",4,208972,""
8075,"ES","Cariacica","3201308",1322,"346.72227","2020-05-22","0.0446",59,381285,""
8076,"ES","Castelo","3201407",14,"37.29952","2020-05-22","0.0714",1,37534,""
8077,"ES","Colatina","3201506",170,"138.77664","2020-05-22","0.0176",3,122499,""
8078,"ES","Conceição da Barra","3201605",5,"16.09632","2020-05-22","0",0,31063,""
8079,"ES","Conceição do Castelo","3201704",16,"125.7565","2020-05-22","0.0625",1,12723,""
8080,"ES","Divino de São Lourenço","3201803",2,"46.4684","2020-05-22","0",0,4304,""
8081,"ES","Domingos Martins","3201902",66,"194.97784","2020-05-22","0",0,33850,""
8082,"ES","Ecoporanga","3202108",40,"174.49723","2020-05-22","0.075",3,22923,""
8083,"ES","Fundão","3202207",91,"423.07871","2020-05-22","0.0769",7,21509,""
8084,"ES","Guaçuí","3202306",28,"90.71176","2020-05-22","0.0714",2,30867,""
8085,"ES","Guarapari","3202405",146,"116.9319","2020-05-22","0.0342",5,124859,""
8086,"ES","Ibatiba","3202454",10,"38.34062","2020-05-22","0",0,26082,""
8087,"ES","Ibiraçu","3202504",18,"144.24233","2020-05-22","0.0556",1,12479,""
8088,"ES","Ibitirama","3202553",1,"11.24986","2020-05-22","0",0,8889,""
8089,"ES","Iconha","3202603",11,"79.36508","2020-05-22","0",0,13860,""
8090,"ES","Irupi","3202652",13,"97.18173","2020-05-22","0",0,13377,""
8091,"ES","Itapemirim","3202801",48,"139.74613","2020-05-22","0.0208",1,34348,""
8092,"ES","Itarana","3202900",16,"151.58693","2020-05-22","0",0,10555,""
8093,"ES","Iúna","3203007",7,"24.00466","2020-05-22","0.1429",1,29161,""
8094,"ES","Jaguaré","3203056",3,"9.84349","2020-05-22","0",0,30477,""
8095,"ES","Jerônimo Monteiro","3203106",4,"32.8084","2020-05-22","0",0,12192,""
8096,"ES","João Neiva","3203130",26,"155.98752","2020-05-22","0",0,16668,""
8097,"ES","Laranja da Terra","3203163",9,"82.21431","2020-05-22","0",0,10947,""
8098,"ES","Linhares","3203205",95,"54.73769","2020-05-22","0.0316",3,173555,""
8099,"ES","Mantenópolis","3203304",2,"13.02932","2020-05-22","0",0,15350,""
8100,"ES","Marataízes","3203320",152,"394.81545","2020-05-22","0.0526",8,38499,""
8101,"ES","Marechal Floriano","3203346",48,"287.52845","2020-05-22","0.0208",1,16694,""
8102,"ES","Marilândia","3203353",8,"62.33928","2020-05-22","0",0,12833,""
8103,"ES","Mimoso do Sul","3203403",34,"130.00421","2020-05-22","0",0,26153,""
8104,"ES","Montanha","3203502",6,"31.85897","2020-05-22","0",0,18833,""
8105,"ES","Mucurici","3203601",2,"36.20565","2020-05-22","0",0,5524,""
8106,"ES","Muniz Freire","3203700",5,"28.62869","2020-05-22","0.2",1,17465,""
8107,"ES","Muqui","3203809",12,"77.67493","2020-05-22","0.0833",1,15449,""
8108,"ES","Nova Venécia","3203908",16,"31.92975","2020-05-22","0.0625",1,50110,""
8109,"ES","Pancas","3204005",42,"181.15942","2020-05-22","0",0,23184,""
8110,"ES","Pedro Canário","3204054",15,"57.28689","2020-05-22","0",0,26184,""
8111,"ES","Pinheiros","3204104",11,"40.66994","2020-05-22","0.1818",2,27047,""
8112,"ES","Piúma","3204203",48,"221.08609","2020-05-22","0.0208",1,21711,""
8113,"ES","Presidente Kennedy","3204302",101,"872.64558","2020-05-22","0.0198",2,11574,""
8114,"ES","Rio Bananal","3204351",9,"47.01949","2020-05-22","0",0,19141,""
8115,"ES","Rio Novo do Sul","3204401",6,"51.62623","2020-05-22","0",0,11622,""
8116,"ES","Santa Leopoldina","3204500",15,"122.70942","2020-05-22","0",0,12224,""
8117,"ES","Santa Maria de Jetibá","3204559",52,"128.61418","2020-05-22","0.0577",3,40431,""
8118,"ES","Santa Teresa","3204609",70,"296.73591","2020-05-22","0.0286",2,23590,""
8119,"ES","São Domingos do Norte","3204658",1,"11.57675","2020-05-22","0",0,8638,""
8120,"ES","São Gabriel da Palha","3204708",9,"23.71729","2020-05-22","0",0,37947,""
8121,"ES","São José do Calçado","3204807",17,"161.04585","2020-05-22","0",0,10556,""
8122,"ES","São Mateus","3204906",163,"124.79806","2020-05-22","0.0184",3,130611,""
8123,"ES","São Roque do Canaã","3204955",9,"72.49295","2020-05-22","0.1111",1,12415,""
8124,"ES","Serra","3205002",1777,"343.37501","2020-05-22","0.0602",107,517510,""
8125,"ES","Sooretama","3205010",16,"53.20918","2020-05-22","0.0625",1,30070,""
8126,"ES","Vargem Alta","3205036",17,"79.43183","2020-05-22","0.0588",1,21402,""
8127,"ES","Venda Nova do Imigrante","3205069",34,"134.50963","2020-05-22","0",0,25277,""
8128,"ES","Viana","3205101",218,"278.63342","2020-05-22","0.0413",9,78239,""
8129,"ES","Vila Pavão","3205150",2,"21.72024","2020-05-22","0",0,9208,""
8130,"ES","Vila Valério","3205176",25,"177.55682","2020-05-22","0",0,14080,""
8131,"ES","Vila Velha","3205200",1810,"366.51695","2020-05-22","0.0348",63,493838,""
8132,"ES","Vitória","3205309",1748,"482.74357","2020-05-22","0.0412",72,362097,""
8133,"RJ","Angra dos Reis","3300100",404,"198.24815","2020-05-22","0.047",19,203785,""
8134,"RJ","Aperibé","3300159",9,"76.53712","2020-05-22","0",0,11759,""
8135,"RJ","Araruama","3300209",82,"61.93353","2020-05-22","0.0366",3,132400,""
8136,"RJ","Areal","3300225",10,"79.54184","2020-05-22","0",0,12572,""
8137,"RJ","Armação dos Búzios","3300233",33,"97.43136","2020-05-22","0",0,33870,""
8138,"RJ","Arraial do Cabo","3300258",33,"108.73505","2020-05-22","0.0606",2,30349,""
8139,"RJ","Barra do Piraí","3300308",73,"72.728","2020-05-22","0.1918",14,100374,""
8140,"RJ","Barra Mansa","3300407",123,"66.69848","2020-05-22","0.065",8,184412,""
8141,"RJ","Belford Roxo","3300456",507,"99.23548","2020-05-22","0.1341",68,510906,""
8142,"RJ","Bom Jardim","3300506",11,"40.0787","2020-05-22","0.1818",2,27446,""
8143,"RJ","Bom Jesus do Itabapoana","3300605",44,"118.61117","2020-05-22","0.0455",2,37096,""
8144,"RJ","Cabo Frio","3300704",226,"99.76824","2020-05-22","0.0487",11,226525,""
8145,"RJ","Cachoeiras de Macacu","3300803",68,"115.37744","2020-05-22","0.0882",6,58937,""
8146,"RJ","Cambuci","3300902",15,"96.74299","2020-05-22","0",0,15505,""
8147,"RJ","Campos dos Goytacazes","3301009",374,"73.68761","2020-05-22","0.0428",16,507548,""
8148,"RJ","Cantagalo","3301108",4,"19.82947","2020-05-22","0",0,20172,""
8149,"RJ","Carapebus","3300936",8,"49.07674","2020-05-22","0.125",1,16301,""
8150,"RJ","Cardoso Moreira","3301157",6,"46.79092","2020-05-22","0",0,12823,""
8151,"RJ","Carmo","3301207",12,"63.50886","2020-05-22","0",0,18895,""
8152,"RJ","Casimiro de Abreu","3301306",55,"124.47945","2020-05-22","0.1091",6,44184,""
8153,"RJ","Comendador Levy Gasparian","3300951",2,"23.36176","2020-05-22","0",0,8561,""
8154,"RJ","Conceição de Macabu","3301405",9,"38.74634","2020-05-22","0",0,23228,""
8155,"RJ","Cordeiro","3301504",7,"31.92557","2020-05-22","0",0,21926,""
8156,"RJ","Duque de Caxias","3301702",1177,"127.99099","2020-05-22","0.1478",174,919596,""
8157,"RJ","Engenheiro Paulo de Frontin","3301801",6,"42.85102","2020-05-22","0.1667",1,14002,""
8158,"RJ","Guapimirim","3301850",57,"94.18841","2020-05-22","0.1228",7,60517,""
8159,"RJ","Iguaba Grande","3301876",52,"183.68068","2020-05-22","0.1346",7,28310,""
8160,"RJ","Itaboraí","3301900",531,"220.70559","2020-05-22","0.0866",46,240592,""
8161,"RJ","Itaguaí","3302007",149,"112.01407","2020-05-22","0.1611",24,133019,""
8162,"RJ","Italva","3302056",12,"78.91103","2020-05-22","0.0833",1,15207,""
8163,"RJ","Itaocara","3302106",28,"120.51304","2020-05-22","0.1071",3,23234,""
8164,"RJ","Itaperuna","3302205",37,"35.84438","2020-05-22","0",0,103224,""
8165,"RJ","Itatiaia","3302254",7,"22.00912","2020-05-22","0",0,31805,""
8166,"RJ","Japeri","3302270",81,"77.31368","2020-05-22","0.0494",4,104768,""
8167,"RJ","Laje do Muriaé","3302304",3,"40.78858","2020-05-22","0",0,7355,""
8168,"RJ","Macaé","3302403",189,"73.63483","2020-05-22","0.0899",17,256672,""
8169,"RJ","Macuco","3302452",3,"53.581","2020-05-22","0",0,5599,""
8170,"RJ","Magé","3302502",378,"154.24102","2020-05-22","0.1825",69,245071,""
8171,"RJ","Mangaratiba","3302601",42,"94.44994","2020-05-22","0.0714",3,44468,""
8172,"RJ","Maricá","3302700",201,"124.68441","2020-05-22","0.0945",19,161207,""
8173,"RJ","Mendes","3302809",15,"80.58451","2020-05-22","0.0667",1,18614,""
8174,"RJ","Mesquita","3302858",412,"233.95399","2020-05-22","0.1092",45,176103,""
8175,"RJ","Miguel Pereira","3302908",12,"46.9888","2020-05-22","0.0833",1,25538,""
8176,"RJ","Miracema","3303005",14,"51.51984","2020-05-22","0",0,27174,""
8177,"RJ","Natividade","3303104",7,"45.70086","2020-05-22","0",0,15317,""
8178,"RJ","Nilópolis","3303203",245,"150.78315","2020-05-22","0.1184",29,162485,""
8179,"RJ","Niterói","3303302",1982,"385.91545","2020-05-22","0.0444",88,513584,""
8180,"RJ","Nova Friburgo","3303401",117,"61.37512","2020-05-22","0.1111",13,190631,""
8181,"RJ","Nova Iguaçu","3303500",1191,"145.04438","2020-05-22","0.0999",119,821128,""
8182,"RJ","Paracambi","3303609",119,"227.72069","2020-05-22","0.0924",11,52257,""
8183,"RJ","Paraíba do Sul","3303708",59,"133.22796","2020-05-22","0.0678",4,44285,""
8184,"RJ","Paraty","3303807",70,"162.16842","2020-05-22","0.0429",3,43165,""
8185,"RJ","Paty do Alferes","3303856",10,"36.01138","2020-05-22","0",0,27769,""
8186,"RJ","Petrópolis","3303906",276,"90.13981","2020-05-22","0.1087",30,306191,""
8187,"RJ","Pinheiral","3303955",30,"119.25584","2020-05-22","0",0,25156,""
8188,"RJ","Piraí","3304003",49,"167.36688","2020-05-22","0.0408",2,29277,""
8189,"RJ","Porciúncula","3304102",12,"63.67061","2020-05-22","0",0,18847,""
8190,"RJ","Porto Real","3304110",5,"25.40263","2020-05-22","0",0,19683,""
8191,"RJ","Quatis","3304128",4,"27.96812","2020-05-22","0",0,14302,""
8192,"RJ","Queimados","3304144",384,"255.45673","2020-05-22","0.026",10,150319,""
8193,"RJ","Quissamã","3304151",20,"80.97166","2020-05-22","0",0,24700,""
8194,"RJ","Resende","3304201",121,"92.1266","2020-05-22","0.0744",9,131341,""
8195,"RJ","Rio Bonito","3304300",53,"88.0384","2020-05-22","0.0943",5,60201,""
8196,"RJ","Rio Claro","3304409",14,"75.55723","2020-05-22","0",0,18529,""
8197,"RJ","Rio das Flores","3304508",5,"53.8561","2020-05-22","0",0,9284,""
8198,"RJ","Rio das Ostras","3304524",147,"97.56162","2020-05-22","0.0748",11,150674,""
8199,"RJ","Rio de Janeiro","3304557",20161,"300.06386","2020-05-22","0.125",2520,6718903,""
8200,"RJ","Santa Maria Madalena","3304607",4,"38.44675","2020-05-22","0",0,10404,""
8201,"RJ","Santo Antônio de Pádua","3304706",28,"65.91492","2020-05-22","0.0357",1,42479,""
8202,"RJ","São Fidélis","3304805",94,"243.08878","2020-05-22","0",0,38669,""
8203,"RJ","São Francisco de Itabapoana","3304755",31,"73.45101","2020-05-22","0.0645",2,42205,""
9136,"AL","Olho d'Água das Flores","2705705",9,"41.4976","2020-05-23","0",0,21688,""
9137,"AL","Olho d'Água do Casado","2705804",5,"53.34471","2020-05-23","0",0,9373,""
9138,"AL","Olho d'Água Grande","2705903",1,"19.51981","2020-05-23","0",0,5123,""
9139,"AL","Olivença","2706000",2,"17.20578","2020-05-23","0",0,11624,""
9140,"AL","Ouro Branco","2706109",6,"52.19207","2020-05-23","0",0,11496,""
9141,"AL","Palestina","2706208",1,"19.9561","2020-05-23","0",0,5011,""
9142,"AL","Palmeira dos Índios","2706307",77,"105.1654","2020-05-23","0.039",3,73218,""
9143,"AL","Pão de Açúcar","2706406",12,"49.18234","2020-05-23","0.0833",1,24399,""
9144,"AL","Paripueira","2706448",16,"121.43291","2020-05-23","0.1875",3,13176,""
9145,"AL","Passo de Camaragibe","2706505",16,"104.95244","2020-05-23","0.0625",1,15245,""
9146,"AL","Paulo Jacinto","2706604",10,"132.20518","2020-05-23","0.2",2,7564,""
9147,"AL","Penedo","2706703",18,"28.265","2020-05-23","0.1111",2,63683,""
9148,"AL","Piaçabuçu","2706802",12,"67.31363","2020-05-23","0.25",3,17827,""
9149,"AL","Pilar","2706901",63,"179.43095","2020-05-23","0.0635",4,35111,""
9150,"AL","Pindoba","2707008",6,"206.32737","2020-05-23","0",0,2908,""
9151,"AL","Piranhas","2707107",2,"7.98754","2020-05-23","0",0,25039,""
9152,"AL","Poço das Trincheiras","2707206",2,"13.90241","2020-05-23","0",0,14386,""
9153,"AL","Porto Calvo","2707305",84,"309.22142","2020-05-23","0.0119",1,27165,""
9154,"AL","Porto de Pedras","2707404",8,"102.74852","2020-05-23","0",0,7786,""
9155,"AL","Porto Real do Colégio","2707503",5,"24.91777","2020-05-23","0",0,20066,""
9156,"AL","Quebrangulo","2707602",15,"132.81388","2020-05-23","0",0,11294,""
9157,"AL","Rio Largo","2707701",140,"186.36848","2020-05-23","0.0429",6,75120,""
9158,"AL","Roteiro","2707800",4,"60.02401","2020-05-23","0",0,6664,""
9159,"AL","Santa Luzia do Norte","2707909",31,"424.89035","2020-05-23","0",0,7296,""
9160,"AL","Santana do Ipanema","2708006",40,"83.93839","2020-05-23","0.075",3,47654,""
9161,"AL","Santana do Mundaú","2708105",1,"9.31099","2020-05-23","0",0,10740,""
9162,"AL","São Brás","2708204",8,"114.92602","2020-05-23","0",0,6961,""
9163,"AL","São José da Laje","2708303",46,"192.25143","2020-05-23","0",0,23927,""
9164,"AL","São José da Tapera","2708402",8,"24.79851","2020-05-23","0",0,32260,""
9165,"AL","São Luís do Quitunde","2708501",33,"95.49993","2020-05-23","0",0,34555,""
9166,"AL","São Miguel dos Campos","2708600",94,"153.46688","2020-05-23","0.0106",1,61251,""
9167,"AL","São Miguel dos Milagres","2708709",19,"238.96365","2020-05-23","0.0526",1,7951,""
9168,"AL","São Sebastião","2708808",112,"327.94565","2020-05-23","0",0,34152,""
9169,"AL","Satuba","2708907",109,"788.25571","2020-05-23","0.0367",4,13828,""
9170,"AL","Senador Rui Palmeira","2708956",2,"14.41961","2020-05-23","0",0,13870,""
9171,"AL","Tanque d'Arca","2709004",7,"113.59948","2020-05-23","0",0,6162,""
9172,"AL","Taquarana","2709103",12,"60.06006","2020-05-23","0",0,19980,""
9173,"AL","Teotônio Vilela","2709152",52,"117.72963","2020-05-23","0.0192",1,44169,""
9174,"AL","Traipu","2709202",4,"14.43262","2020-05-23","0",0,27715,""
9175,"AL","União dos Palmares","2709301",61,"92.97222","2020-05-23","0.1311",8,65611,""
9176,"AL","Viçosa","2709400",16,"62.17697","2020-05-23","0.0625",1,25733,""
9177,"MG","Abadia dos Dourados","3100104",5,"71.54099","2020-05-23","0",0,6989,""
9178,"MG","Abaeté","3100203",1,"4.30348","2020-05-23","0",0,23237,""
9179,"MG","Açucena","3100500",2,"21.11932","2020-05-23","0",0,9470,""
9180,"MG","Águas Vermelhas","3101003",2,"14.77214","2020-05-23","0",0,13539,""
9181,"MG","Aimorés","3101102",17,"67.54877","2020-05-23","0",0,25167,""
9182,"MG","Além Paraíba","3101508",38,"107.45999","2020-05-23","0",0,35362,""
9183,"MG","Alfenas","3101607",11,"13.75069","2020-05-23","0",0,79996,""
9184,"MG","Alfredo Vasconcelos","3101631",1,"14.47807","2020-05-23","1",1,6907,""
9185,"MG","Almenara","3101706",6,"14.32118","2020-05-23","0",0,41896,""
9186,"MG","Alpercata","3101805",3,"40.40948","2020-05-23","0",0,7424,""
9187,"MG","Alpinópolis","3101904",1,"5.03702","2020-05-23","0",0,19853,""
9188,"MG","Alterosa","3102001",1,"6.91276","2020-05-23","0",0,14466,""
9189,"MG","Alto Jequitibá","3153509",7,"84.16496","2020-05-23","0.1429",1,8317,""
9190,"MG","Alto Rio Doce","3102100",1,"9.09091","2020-05-23","0",0,11000,""
9191,"MG","Alvarenga","3102209",9,"230.35577","2020-05-23","0",0,3907,""
9192,"MG","Andradas","3102605",1,"2.43445","2020-05-23","1",1,41077,""
9193,"MG","Andrelândia","3102803",7,"57.2644","2020-05-23","0",0,12224,""
9194,"MG","Araçuaí","3103405",1,"2.7242","2020-05-23","0",0,36708,""
9195,"MG","Araguari","3103504",18,"15.34959","2020-05-23","0.0556",1,117267,""
9196,"MG","Arantina","3103603",2,"71.55635","2020-05-23","0",0,2795,""
9197,"MG","Araxá","3104007",50,"47.06813","2020-05-23","0.02",1,106229,""
9198,"MG","Arceburgo","3104106",4,"37.13331","2020-05-23","0",0,10772,""
9199,"MG","Arcos","3104205",12,"29.93116","2020-05-23","0",0,40092,""
9200,"MG","Astolfo Dutra","3104601",8,"56.42147","2020-05-23","0",0,14179,""
8204,"RJ","São Gonçalo","3304904",860,"79.27444","2020-05-22","0.0907",78,1084839,""
8205,"RJ","São João da Barra","3305000",37,"102.4874","2020-05-22","0.0541",2,36102,""
8206,"RJ","São João de Meriti","3305109",611,"129.3379","2020-05-22","0.1015",62,472406,""
8207,"RJ","São José de Ubá","3305133",11,"153.39562","2020-05-22","0",0,7171,""
8208,"RJ","São José do Vale do Rio Preto","3305158",22,"100.94058","2020-05-22","0",0,21795,""
8209,"RJ","São Pedro da Aldeia","3305208",90,"86.14419","2020-05-22","0.0444",4,104476,""
8210,"RJ","São Sebastião do Alto","3305307",2,"21.37437","2020-05-22","0",0,9357,""
8211,"RJ","Sapucaia","3305406",32,"175.55409","2020-05-22","0.125",4,18228,""
8212,"RJ","Saquarema","3305505",84,"94.20209","2020-05-22","0.0714",6,89170,""
8213,"RJ","Seropédica","3305554",68,"82.6125","2020-05-22","0.0588",4,82312,""
8214,"RJ","Silva Jardim","3305604",24,"110.2232","2020-05-22","0.125",3,21774,""
8215,"RJ","Sumidouro","3305703",3,"19.20246","2020-05-22","0",0,15623,""
8216,"RJ","Tanguá","3305752",46,"134.07561","2020-05-22","0.2609",12,34309,""
8217,"RJ","Teresópolis","3305802",235,"128.70083","2020-05-22","0.0809",19,182594,""
8218,"RJ","Três Rios","3306008",83,"101.46203","2020-05-22","0.012",1,81804,""
8219,"RJ","Valença","3306107",51,"66.64663","2020-05-22","0.0588",3,76523,""
8220,"RJ","Varre-Sai","3306156",1,"9.09091","2020-05-22","0",0,11000,""
8221,"RJ","Vassouras","3306206",17,"46.07546","2020-05-22","0.1176",2,36896,""
8222,"RJ","Volta Redonda","3306305",546,"199.99121","2020-05-22","0.0366",20,273012,""
8223,"RO","Alta Floresta D'Oeste","1100015",2,"8.7165","2020-05-22","0",0,22945,""
8224,"RO","Alto Alegre dos Parecis","1100379",4,"30.2092","2020-05-22","0",0,13241,""
8225,"RO","Alto Paraíso","1100403",5,"23.33396","2020-05-22","0.2",1,21428,""
8226,"RO","Alvorada D'Oeste","1100346",2,"13.87829","2020-05-22","0",0,14411,""
8227,"RO","Ariquemes","1100023",219,"203.03533","2020-05-22","0.0137",3,107863,""
8228,"RO","Buritis","1100452",8,"20.17451","2020-05-22","0.125",1,39654,""
8229,"RO","Cacaulândia","1100601",1,"16.05136","2020-05-22","0",0,6230,""
8230,"RO","Cacoal","1100049",39,"45.68938","2020-05-22","0",0,85359,""
8231,"RO","Campo Novo de Rondônia","1100700",1,"7.07264","2020-05-22","1",1,14139,""
8232,"RO","Candeias do Jamari","1100809",40,"149.85202","2020-05-22","0.025",1,26693,""
8233,"RO","Cerejeiras","1100056",1,"6.12632","2020-05-22","1",1,16323,""
8234,"RO","Cujubim","1100940",10,"39.65893","2020-05-22","0.1",1,25215,""
8235,"RO","Espigão D'Oeste","1100098",11,"33.97788","2020-05-22","0.0909",1,32374,""
8236,"RO","Governador Jorge Teixeira","1101005",4,"51.49994","2020-05-22","0",0,7767,""
8237,"RO","Guajará-Mirim","1100106",82,"177.58912","2020-05-22","0.2195",18,46174,""
8238,"RO","Itapuã do Oeste","1101104",4,"38.24823","2020-05-22","0",0,10458,""
8239,"RO","Jaru","1100114",28,"54.08015","2020-05-22","0",0,51775,""
8240,"RO","Ji-Paraná","1100122",64,"49.62433","2020-05-22","0.0625",4,128969,""
8241,"RO","Machadinho D'Oeste","1100130",2,"5.00113","2020-05-22","0",0,39991,""
8242,"RO","Mirante da Serra","1101302",14,"127.88892","2020-05-22","0.0714",1,10947,""
8243,"RO","Monte Negro","1101401",2,"12.6167","2020-05-22","0",0,15852,""
8244,"RO","Nova Brasilândia D'Oeste","1100148",3,"14.65273","2020-05-22","0",0,20474,""
8245,"RO","Nova Mamoré","1100338",9,"29.42811","2020-05-22","0.1111",1,30583,""
8246,"RO","Novo Horizonte do Oeste","1100502",2,"23.42469","2020-05-22","0",0,8538,""
8247,"RO","Ouro Preto do Oeste","1100155",22,"61.05176","2020-05-22","0",0,36035,""
8248,"RO","Pimenta Bueno","1100189",7,"19.09438","2020-05-22","0",0,36660,""
8249,"RO","Porto Velho","1100205",2094,"395.43456","2020-05-22","0.033",69,529544,""
8250,"RO","Presidente Médici","1100254",1,"5.26704","2020-05-22","0",0,18986,""
8251,"RO","Primavera de Rondônia","1101476",5,"175.07003","2020-05-22","0",0,2856,""
8252,"RO","Rio Crespo","1100262",4,"106.26993","2020-05-22","0",0,3764,""
8253,"RO","Rolim de Moura","1100288",16,"29.06026","2020-05-22","0.0625",1,55058,""
8254,"RO","Santa Luzia D'Oeste","1100296",2,"30.79292","2020-05-22","0",0,6495,""
8255,"RO","São Felipe D'Oeste","1101484",1,"19.33488","2020-05-22","0",0,5172,""
8256,"RO","São Francisco do Guaporé","1101492",2,"9.86875","2020-05-22","0",0,20266,""
8257,"RO","São Miguel do Guaporé","1100320",9,"39.12193","2020-05-22","0.1111",1,23005,""
8258,"RO","Seringueiras","1101500",1,"8.43455","2020-05-22","0",0,11856,""
8259,"RO","Theobroma","1101609",2,"19.14975","2020-05-22","0",0,10444,""
8260,"RO","Urupá","1101708",21,"183.13421","2020-05-22","0",0,11467,""
8261,"RO","Vale do Anari","1101757",2,"17.85077","2020-05-22","0.5",1,11204,""
8262,"RO","Vale do Paraíso","1101807",5,"73.26007","2020-05-22","0",0,6825,""
8263,"RO","Vilhena","1100304",23,"23.03363","2020-05-22","0",0,99854,""
9201,"MG","Barbacena","3105608",42,"30.58705","2020-05-23","0.0952",4,137313,""
9202,"MG","Barroso","3105905",2,"9.61076","2020-05-23","0",0,20810,""
9208,"MG","Betim","3106705",59,"13.42923","2020-05-23","0.0678",4,439340,""
9209,"MG","Bicas","3106903",2,"13.79881","2020-05-23","0",0,14494,""
9210,"MG","Boa Esperança","3107109",24,"59.8101","2020-05-23","0.0833",2,40127,""
9211,"MG","Bocaiúva","3107307",3,"6.00252","2020-05-23","0",0,49979,""
9212,"MG","Bom Despacho","3107406",28,"55.3305","2020-05-23","0.0357",1,50605,""
9213,"MG","Bom Repouso","3107901",3,"28.44411","2020-05-23","0",0,10547,""
9214,"MG","Bonfim","3108107",1,"14.56028","2020-05-23","1",1,6868,""
9215,"MG","Bonfinópolis de Minas","3108206",1,"18.20499","2020-05-23","0",0,5493,""
9216,"MG","Borda da Mata","3108305",3,"15.45436","2020-05-23","0",0,19412,""
9217,"MG","Botelhos","3108404",3,"20.03874","2020-05-23","0",0,14971,""
9218,"MG","Brasília de Minas","3108602",7,"21.64034","2020-05-23","0",0,32347,""
9219,"MG","Brazópolis","3108909",7,"48.41275","2020-05-23","0",0,14459,""
9220,"MG","Brumadinho","3109006",15,"37.40369","2020-05-23","0",0,40103,""
9221,"MG","Bueno Brandão","3109105",2,"18.18017","2020-05-23","0.5",1,11001,""
9222,"MG","Bugre","3109253",1,"25.11301","2020-05-23","0",0,3982,""
9223,"MG","Cachoeira de Minas","3109709",1,"8.66026","2020-05-23","0",0,11547,""
9224,"MG","Cachoeira de Pajeú","3102704",1,"10.62473","2020-05-23","0",0,9412,""
9225,"MG","Cachoeira Dourada","3109808",2,"74.29421","2020-05-23","0",0,2692,""
9226,"MG","Caetanópolis","3109907",3,"25.80867","2020-05-23","0",0,11624,""
9227,"MG","Caeté","3110004",4,"8.94494","2020-05-23","0",0,44718,""
9228,"MG","Cajuri","3110202",1,"25.08151","2020-05-23","0",0,3987,""
9229,"MG","Caldas","3110301",5,"34.53039","2020-05-23","0",0,14480,""
9230,"MG","Camanducaia","3110509",22,"101.0565","2020-05-23","0",0,21770,""
9231,"MG","Cambuí","3110608",31,"104.90339","2020-05-23","0",0,29551,""
9232,"MG","Cambuquira","3110707",2,"15.60793","2020-05-23","0",0,12814,""
9233,"MG","Campanha","3110905",1,"6.0006","2020-05-23","0",0,16665,""
9234,"MG","Campestre","3111002",1,"4.74947","2020-05-23","0",0,21055,""
9235,"MG","Campina Verde","3111101",3,"15.19372","2020-05-23","0",0,19745,""
9236,"MG","Campo Belo","3111200",5,"9.25429","2020-05-23","0",0,54029,""
9237,"MG","Campos Altos","3111507",4,"25.87155","2020-05-23","0",0,15461,""
9238,"MG","Campos Gerais","3111606",4,"13.90144","2020-05-23","0",0,28774,""
9239,"MG","Cana Verde","3111903",6,"107.08549","2020-05-23","0",0,5603,""
9240,"MG","Candeias","3112000",4,"26.87089","2020-05-23","0",0,14886,""
9241,"MG","Caparaó","3112109",1,"18.38911","2020-05-23","0",0,5438,""
9242,"MG","Capinópolis","3112604",1,"6.18314","2020-05-23","0",0,16173,""
9243,"MG","Capitólio","3112802",2,"23.1696","2020-05-23","0.5",1,8632,""
9244,"MG","Carandaí","3113206",2,"7.84283","2020-05-23","0",0,25501,""
9245,"MG","Carangola","3113305",52,"157.57576","2020-05-23","0",0,33000,""
9246,"MG","Caratinga","3113404",14,"15.20714","2020-05-23","0",0,92062,""
9247,"MG","Careaçu","3113602",1,"14.79947","2020-05-23","0",0,6757,""
9248,"MG","Carlos Chagas","3113701",1,"5.3087","2020-05-23","0",0,18837,""
9249,"MG","Carmo da Cachoeira","3113909",1,"8.21693","2020-05-23","0",0,12170,""
9250,"MG","Carmo da Mata","3114006",1,"8.71384","2020-05-23","0",0,11476,""
9251,"MG","Carmo do Cajuru","3114204",14,"62.28312","2020-05-23","0.1429",2,22478,""
9252,"MG","Carmo do Paranaíba","3114303",4,"13.1887","2020-05-23","0",0,30329,""
9253,"MG","Carmópolis de Minas","3114501",9,"46.49961","2020-05-23","0",0,19355,""
9254,"MG","Cascalho Rico","3115003",1,"32.52033","2020-05-23","0",0,3075,""
9255,"MG","Cataguases","3115300",30,"39.93451","2020-05-23","0.0667",2,75123,""
9256,"MG","Catas Altas","3115359",2,"37.20238","2020-05-23","0",0,5376,""
9257,"MG","Catuji","3115458",4,"63.3814","2020-05-23","0",0,6311,""
9258,"MG","Caxambu","3115508",5,"23.08829","2020-05-23","0.2",1,21656,""
9259,"MG","Centralina","3115805",5,"48.30918","2020-05-23","0.2",1,10350,""
9260,"MG","Chácara","3115904",1,"31.70577","2020-05-23","0",0,3154,""
